# S1-S2 restitution for CRN98 con cell. Adaptive step
# step: step in S2 interval
# delta: Difference in S2 APD from previous S2.
# d/dt: rate of change of S2 APD
#     S2 S1 APD50       DI S2 APD50    Vpeak     step    delta     d/dt
 282.031   180.01  102.025   59.065 -21.5483  0.78125     0.48   0.6144
  281.25   180.01  101.245   58.605 -21.6983  0.78125     0.46   0.5888
 280.469   180.01   100.46    58.16 -21.8295  0.78125    0.445   0.5696
 279.688   180.01    99.68   57.735 -21.9403  0.78125    0.425    0.544
 278.906   180.01     98.9    57.33 -22.0317  0.78125    0.405   0.5184
 278.125   180.01    98.12   56.945 -22.1041  0.78125    0.385   0.4928
 277.344   180.01   97.335   56.575 -22.1581  0.78125     0.37   0.4736
 276.562   180.01   96.555   56.225 -22.1934  0.78125     0.35    0.448
 275.781   180.01   95.775   55.895 -22.2108  0.78125     0.33   0.4224
     275   180.01   94.995   55.585 -22.2109  0.78125     0.31   0.3968
 274.219   180.01    94.21    55.29 -22.1939  0.78125    0.295   0.3776
 273.438   180.01    93.43   55.015 -22.1607  0.78125    0.275    0.352
 272.656   180.01    92.65    54.76 -22.1117  0.78125    0.255   0.3264
 271.875   180.01    91.87    54.52 -22.0485  0.78125     0.24   0.3072
 271.094   180.01   91.085   54.295 -21.9691  0.78125    0.225    0.288
 270.312   180.01   90.305   54.085 -21.8761  0.78125     0.21   0.2688
 269.531   180.01   89.525    53.89 -21.7705  0.78125    0.195   0.2496
  268.75   180.01   88.745   53.715 -21.6512  0.78125    0.175    0.224
 267.969   180.01    87.96    53.55 -21.5188  0.78125    0.165   0.2112
 267.188   180.01    87.18   53.405 -21.3761  0.78125    0.145   0.1856
 266.406   180.01     86.4    53.27 -21.2216  0.78125    0.135   0.1728
 265.625   180.01    85.62   53.145  -21.057  0.78125    0.125     0.16
 264.844   180.01   84.835   53.035 -20.8807  0.78125     0.11   0.1408
 264.062   180.01   84.055   52.935 -20.6962  0.78125      0.1    0.128
   262.5   180.01   82.495   52.775 -20.2994   1.5625     0.16   0.1024
 260.938   180.01    80.93    52.66 -19.8729   1.5625    0.115   0.0736
 259.375   180.01    79.37    52.59 -19.4292   1.5625     0.07   0.0448
  256.25   180.01   76.245   52.585 -18.4901    3.125    0.005   0.0016
     250   180.01   69.995    52.93 -16.4497     6.25   -0.345  -0.0552
  243.75   180.01   63.745    53.47 -14.2507     6.25    -0.54  -0.0864
   237.5   180.01   57.495   53.855  -11.943     6.25   -0.385  -0.0616
  231.25   180.01   51.245   53.725 -9.55848     6.25     0.13   0.0208
     225   180.01   44.995   52.765 -7.11793     6.25     0.96   0.1536
 221.875   180.01    41.87   51.915 -5.88164    3.125     0.85    0.272
 220.312   180.01   40.305    51.39 -5.25932   1.5625    0.525    0.336
  218.75   180.01   38.745   50.805 -4.63719   1.5625    0.585   0.3744
 217.188   180.01    37.18   50.155 -4.01152   1.5625     0.65    0.416
 215.625   180.01    35.62    49.45 -3.38657   1.5625    0.705   0.4512
 214.844   180.01   34.835    49.07 -3.07171  0.78125     0.38   0.4864
 214.453   180.01   34.445    48.88 -2.91519 0.390625     0.19   0.4864
 214.258   180.01    34.25    48.78 -2.83692 0.195312      0.1    0.512
  214.16   180.01   34.155    48.73 -2.79878 0.0976562     0.05    0.512
 214.111   180.01   34.105   47.865  -2.7787 0.0488281    0.865  17.7152
 214.062   180.01   34.055   47.715 -2.75863 0.0488281     0.15    3.072
 214.014   180.01   34.005   47.605 -2.73855 0.0488281     0.11   2.2528
 213.965   180.01   33.955   47.515 -2.71848 0.0488281     0.09   1.8432
 213.867   180.01    33.86   47.365 -2.68033 0.0976562     0.15    1.536
  213.77   180.01    33.76   47.225 -2.64018 0.0976562     0.14   1.4336
 213.672   180.01   33.665   47.105 -2.60202 0.0976562     0.12   1.2288
 213.574   180.01   33.565   46.985 -2.56186 0.0976562     0.12   1.2288
 213.477   180.01    33.47   46.875 -2.52371 0.0976562     0.11   1.1264
 213.379   180.01    33.37    46.77 -2.48354 0.0976562    0.105   1.0752
 213.281   180.01   33.275   46.665 -2.44538 0.0976562    0.105   1.0752
 213.184   180.01   33.175   46.565 -2.40521 0.0976562      0.1    1.024
 212.988   180.01    32.98    46.37 -2.32687 0.195312    0.195   0.9984
 212.793   180.01   32.785    46.18 -2.24852 0.195312     0.19   0.9728
 212.598   180.01    32.59       46 -2.17017 0.195312     0.18   0.9216
 212.402   180.01   32.395    45.82  -2.0918 0.195312     0.18   0.9216
 212.207   180.01     32.2   45.645 -2.01344 0.195312    0.175    0.896
 212.012   180.01   32.005   45.475 -1.93506 0.195312     0.17   0.8704
 211.816   180.01    31.81   45.305 -1.85669 0.195312     0.17   0.8704
 211.621   180.01   31.615    45.14 -1.77831 0.195312    0.165   0.8448
 211.426   180.01    31.42   44.975 -1.69992 0.195312    0.165   0.8448
  211.23   180.01   31.225    44.81 -1.62154 0.195312    0.165   0.8448
 211.035   180.01    31.03    44.65 -1.54315 0.195312     0.16   0.8192
  210.84   180.01    30.83   44.485 -1.46275 0.195312    0.165   0.8448
 210.645   180.01   30.635   44.325 -1.38436 0.195312     0.16   0.8192
 210.449   180.01    30.44    44.17 -1.30596 0.195312    0.155   0.7936
 210.254   180.01   30.245    44.01 -1.22757 0.195312     0.16   0.8192
 210.059   180.01    30.05   43.855 -1.14918 0.195312    0.155   0.7936
 209.863   180.01   29.855     43.7  -1.0708 0.195312    0.155   0.7936
 209.668   180.01    29.66   43.545 -0.99241 0.195312    0.155   0.7936
 209.473   180.01   29.465   43.395 -0.914029 0.195312     0.15    0.768
 209.277   180.01    29.27    43.24 -0.835651 0.195312    0.155   0.7936
 209.082   180.01   29.075    43.09 -0.757279 0.195312     0.15    0.768
 208.887   180.01    28.88   42.935 -0.678912 0.195312    0.155   0.7936
 208.691   180.01   28.685   42.785 -0.600552 0.195312     0.15    0.768
 208.496   180.01    28.49   42.635 -0.522198 0.195312     0.15    0.768
 208.301   180.01   28.295   42.485 -0.443853 0.195312     0.15    0.768
 208.105   180.01     28.1   42.335 -0.365516 0.195312     0.15    0.768
  207.91   180.01   27.905   42.185 -0.287187 0.195312     0.15    0.768
 207.715   180.01   27.705   42.035 -0.206861 0.195312     0.15    0.768
  207.52   180.01    27.51   41.885 -0.128553 0.195312     0.15    0.768
 207.324   180.01   27.315   41.735 -0.0502567 0.195312     0.15    0.768
 207.129   180.01    27.12    41.59 0.0280281 0.195312    0.145   0.7424
 206.934   180.01   26.925   41.445 0.106301 0.195312    0.145   0.7424
 206.738   180.01    26.73   41.295  0.18456 0.195312     0.15    0.768
 206.543   180.01   26.535    41.15 0.262805 0.195312    0.145   0.7424
 206.348   180.01    26.34   41.005 0.341036 0.195312    0.145   0.7424
 206.152   180.01   26.145   40.855 0.419251 0.195312     0.15    0.768
 205.957   180.01    25.95    40.71 0.497451 0.195312    0.145   0.7424
 205.762   180.01   25.755   40.565 0.575634 0.195312    0.145   0.7424
 205.566   180.01    25.56    40.42 0.653799 0.195312    0.145   0.7424
 205.371   180.01   25.365   40.275 0.731946 0.195312    0.145   0.7424
 205.176   180.01    25.17    40.13 0.810075 0.195312    0.145   0.7424
  204.98   180.01   24.975   39.985 0.888184 0.195312    0.145   0.7424
 204.785   180.01    24.78   39.845 0.966272 0.195312     0.14   0.7168
  204.59   180.01    24.58   39.695  1.04634 0.195312     0.15    0.768
 204.395   180.01   24.385    39.55  1.12439 0.195312    0.145   0.7424
 204.199   180.01    24.19    39.41  1.20241 0.195312     0.14   0.7168
 204.004   180.01   23.995   39.265  1.28041 0.195312    0.145   0.7424
 203.809   180.01     23.8   39.125  1.35838 0.195312     0.14   0.7168
 203.613   180.01   23.605    38.98  1.43633 0.195312    0.145   0.7424
 203.418   180.01    23.41    38.84  1.51426 0.195312     0.14   0.7168
 203.223   180.01   23.215   38.695  1.59216 0.195312    0.145   0.7424
 203.027   180.01    23.02   38.555  1.67003 0.195312     0.14   0.7168
 202.832   180.01   22.825    38.41  1.74787 0.195312    0.145   0.7424
 202.637   180.01    22.63    38.27  1.82569 0.195312     0.14   0.7168
 202.441   180.01   22.435    38.13  1.90347 0.195312     0.14   0.7168
 202.246   180.01    22.24    37.99  1.98123 0.195312     0.14   0.7168
 202.051   180.01   22.045   37.845  2.05895 0.195312    0.145   0.7424
 201.855   180.01    21.85   37.705  2.13665 0.195312     0.14   0.7168
  201.66   180.01   21.655   37.565  2.21431 0.195312     0.14   0.7168
 201.465   180.01   21.455    37.42  2.29392 0.195312    0.145   0.7424
  201.27   180.01    21.26    37.28  2.37152 0.195312     0.14   0.7168
 201.074   180.01   21.065    37.14  2.44907 0.195312     0.14   0.7168
 200.879   180.01    20.87       37   2.5266 0.195312     0.14   0.7168
 200.684   180.01   20.675   36.865  2.60408 0.195312    0.135   0.6912
 200.488   180.01    20.48   36.725  2.68153 0.195312     0.14   0.7168
 200.293   180.01   20.285   36.585  2.75894 0.195312     0.14   0.7168
 200.098   180.01    20.09   36.445  2.83631 0.195312     0.14   0.7168
 199.902   180.01   19.895   36.305  2.91364 0.195312     0.14   0.7168
 199.707   180.01     19.7    36.17  2.99093 0.195312    0.135   0.6912
 199.512   180.01   19.505    36.03  3.06818 0.195312     0.14   0.7168
 199.316   180.01    19.31   35.895  3.14539 0.195312    0.135   0.6912
 199.121   180.01   19.115   35.755  3.22256 0.195312     0.14   0.7168
 198.926   180.01    18.92   35.615  3.29968 0.195312     0.14   0.7168
  198.73   180.01   18.725    35.48  3.37676 0.195312    0.135   0.6912
 198.535   180.01    18.53   35.345  3.45379 0.195312    0.135   0.6912
  198.34   180.01    18.33   35.205  3.53275 0.195312     0.14   0.7168
 198.145   180.01   18.135   35.065  3.60969 0.195312     0.14   0.7168
 197.949   180.01    17.94    34.93  3.68658 0.195312    0.135   0.6912
 197.754   180.01   17.745   34.795  3.76342 0.195312    0.135   0.6912
 197.559   180.01    17.55    34.66  3.84021 0.195312    0.135   0.6912
 197.363   180.01   17.355   34.525  3.91695 0.195312    0.135   0.6912
 197.168   180.01    17.16   34.385  3.99364 0.195312     0.14   0.7168
 196.973   180.01   16.965    34.25  4.07028 0.195312    0.135   0.6912
 196.777   180.01    16.77   34.115  4.14687 0.195312    0.135   0.6912
 196.582   180.01   16.575   33.985   4.2234 0.195312     0.13   0.6656
 196.387   180.01    16.38    33.85  4.29988 0.195312    0.135   0.6912
 196.191   180.01   16.185   33.715  4.37631 0.195312    0.135   0.6912
 195.996   180.01    15.99    33.58  4.45267 0.195312    0.135   0.6912
 195.801   180.01   15.795   33.445  4.52899 0.195312    0.135   0.6912
 195.605   180.01     15.6   33.315  4.60524 0.195312     0.13   0.6656
  195.41   180.01   15.405    33.18  4.68144 0.195312    0.135   0.6912
 195.215   180.01   15.205   33.045  4.75952 0.195312    0.135   0.6912
  195.02   180.01    15.01    32.91   4.8356 0.195312    0.135   0.6912
 194.824   180.01   14.815    32.78  4.91161 0.195312     0.13   0.6656
 194.629   180.01    14.62    32.65  4.98757 0.195312     0.13   0.6656
 194.434   180.01   14.425   32.515  5.06346 0.195312    0.135   0.6912
 194.238   180.01    14.23   32.385  5.13928 0.195312     0.13   0.6656
 194.043   180.01   14.035   32.255  5.21505 0.195312     0.13   0.6656
 193.848   180.01    13.84   32.125  5.29074 0.195312     0.13   0.6656
 193.652   180.01   13.645    31.99  5.36638 0.195312    0.135   0.6912
 193.457   180.01    13.45    31.86  5.44194 0.195312     0.13   0.6656
 193.262   180.01   13.255    31.73  5.51744 0.195312     0.13   0.6656
 193.066   180.01    13.06   31.605  5.59287 0.195312    0.125     0.64
 192.871   180.01   12.865   31.475  5.66823 0.195312     0.13   0.6656
 192.676   180.01    12.67   31.345  5.74352 0.195312     0.13   0.6656
  192.48   180.01   12.475   31.215  5.81874 0.195312     0.13   0.6656
 192.285   180.01    12.28    31.09  5.89389 0.195312    0.125     0.64
  192.09   180.01    12.08   30.955  5.97089 0.195312    0.135   0.6912
 191.895   180.01   11.885    30.83  6.04589 0.195312    0.125     0.64
 191.699   180.01    11.69     30.7  6.12082 0.195312     0.13   0.6656
 191.504   180.01   11.495   30.575  6.19568 0.195312    0.125     0.64
 191.309   180.01     11.3    30.45  6.27045 0.195312    0.125     0.64
 191.113   180.01   11.105    30.32  6.34515 0.195312     0.13   0.6656
 190.918   180.01    10.91   30.195  6.41978 0.195312    0.125     0.64
 190.723   180.01   10.715    30.07  6.49433 0.195312    0.125     0.64
 190.527   180.01    10.52   29.945  6.56879 0.195312    0.125     0.64
 190.332   180.01   10.325    29.82  6.64318 0.195312    0.125     0.64
 190.137   180.01    10.13   29.695  6.71749 0.195312    0.125     0.64
 189.941   180.01    9.935    29.57  6.79172 0.195312    0.125     0.64
 189.746   180.01     9.74    29.45  6.86586 0.195312     0.12   0.6144
