345.000000 80.589592 188.214951
345.000000 233.842911 188.500748
347.500000 67.902702 189.366821
347.500000 277.282104 189.660446
350.000000 63.369518 190.566803
350.000000 317.781250 191.636536
352.500000 61.428185 191.683578
355.000000 60.493641 193.402588
357.500000 61.158405 196.210388
360.000000 63.857265 199.055679
362.500000 66.938560 200.952133
365.000000 70.001114 202.186020
367.500000 73.069878 202.989502
370.000000 76.129295 203.437927
372.500000 79.233253 203.671875
375.000000 82.378273 203.766006
377.500000 85.623825 203.787125
380.000000 88.993454 203.751892
382.500000 92.352180 203.741745
385.000000 95.896263 203.716187
387.500000 99.514755 203.714233
390.000000 103.271538 203.705490
392.500000 107.119057 203.697342
395.000000 111.051674 203.697845
397.500000 115.065727 203.697388
400.000000 119.151024 203.698868
402.500000 123.293869 203.695770
405.000000 127.495605 203.678970
407.500000 131.757797 203.651489
410.000000 136.072952 203.610001
412.500000 140.409714 203.561981
415.000000 144.804001 203.498749
417.500000 149.242126 203.419052
420.000000 153.705978 203.326614
422.500000 158.232559 203.212006
425.000000 162.756317 203.174057
427.500000 167.291962 202.869873
430.000000 171.841614 202.807434
432.500000 176.391647 202.657623
435.000000 180.999664 202.463638
437.500000 185.626999 202.248886
440.000000 190.269318 201.836685
442.500000 194.841888 201.757721
445.000000 199.443909 201.483704
447.500000 204.147476 201.151688
450.000000 208.712296 200.802048
452.500000 213.286438 200.432495
455.000000 217.994553 199.958374
457.500000 222.433929 199.556931
460.000000 227.108734 198.837555
462.500000 231.517670 198.494843
465.000000 236.082382 197.860336
467.500000 240.535126 197.216339
470.000000 244.925949 196.535660
472.500000 249.332764 195.765564
475.000000 253.705078 194.841263
477.500000 258.047333 193.923737
480.000000 262.259979 193.001984
482.500000 266.388672 191.865265
485.000000 270.396759 190.812759
487.500000 274.339172 189.684296
490.000000 278.247498 188.404922
492.500000 282.100555 186.908737
495.000000 285.767334 185.446259
497.500000 289.440552 183.722504
500.000000 292.946442 182.115845
502.500000 296.056152 180.462219
505.000000 298.841827 178.340912
507.500000 301.211029 176.768402
510.000000 303.035919 174.048065
512.500000 304.216583 171.783401
515.000000 304.711334 169.295578
517.500000 304.509125 166.276535
520.000000 303.650848 164.347641
522.500000 302.141205 162.746765
525.000000 300.095978 161.275894
527.500000 297.822266 160.369186
530.000000 295.213898 160.188812
532.500000 292.539581 160.582382
535.000000 289.733154 161.576172
537.500000 286.906555 163.071335
540.000000 284.231567 164.661865
542.500000 281.469696 166.405212
545.000000 278.489227 168.277252
547.500000 275.332153 169.758469
550.000000 272.035095 171.658600
552.500000 268.596741 173.402206
555.000000 264.933563 175.251846
557.500000 261.165955 177.209717
560.000000 257.322662 179.157578
562.500000 253.463333 181.023026
565.000000 249.641846 182.986298
567.500000 245.814423 185.122467
570.000000 241.962173 187.116013
572.500000 238.165527 189.285065
575.000000 234.476746 191.397781
577.500000 230.878998 193.554001
580.000000 227.360977 196.094711
582.500000 224.169250 198.430893
585.000000 220.833755 201.075226
587.500000 217.778976 203.419296
590.000000 214.629257 206.370743
592.500000 211.463959 209.294388
595.000000 208.307587 212.158096
597.500000 205.142746 215.099060
600.000000 201.928741 218.071259
602.500000 198.600937 221.354858
605.000000 195.240479 224.378677
607.500000 192.060730 227.351074
610.000000 189.156357 230.522156
612.500000 186.560349 233.444489
615.000000 184.346512 236.674759
617.500000 182.510742 239.744110
620.000000 181.015091 242.991943
622.500000 179.861115 246.078369
625.000000 179.052872 249.605667
627.500000 178.541931 252.128601
630.000000 178.370529 255.056595
632.500000 178.506332 257.828918
635.000000 178.974686 260.099884
637.500000 179.783401 263.024048
640.000000 180.874115 265.162933
642.500000 182.252197 267.594727
645.000000 184.097733 269.407806
647.500000 186.084244 270.348877
650.000000 188.359650 271.001129
652.500000 190.844864 271.236877
655.000000 193.169586 270.455750
657.500000 195.183411 269.283997
660.000000 196.765717 267.537720
662.500000 198.013351 265.560944
665.000000 199.081985 262.588593
667.500000 199.798187 258.557678
670.000000 200.290390 254.884048
672.500000 200.925705 251.206024
675.000000 201.893127 247.544312
677.500000 203.251907 244.335815
680.000000 204.977859 240.430130
682.500000 207.035965 236.702530
685.000000 209.356247 232.643753
687.500000 211.753296 228.655533
690.000000 214.219070 224.823593
692.500000 216.637573 220.821976
695.000000 219.170349 216.829651
697.500000 221.769821 212.588562
700.000000 224.460358 208.535187
702.500000 226.953598 204.567917
705.000000 229.434387 200.498306
707.500000 231.719742 196.399445
710.000000 233.888367 192.351196
712.500000 236.027863 188.329620
715.000000 238.221054 183.938461
717.500000 240.250717 179.764389
720.000000 242.081894 175.812637
722.500000 243.799820 171.345230
725.000000 245.288483 167.344620
727.500000 246.527023 163.172928
730.000000 247.504349 159.142471
732.500000 248.255875 155.171631
735.000000 248.835770 151.082932
737.500000 249.316025 147.045715
740.000000 249.764664 142.860565
742.500000 250.242432 138.676254
745.000000 250.816406 134.351151
747.500000 251.543045 129.950546
750.000000 252.460342 125.427727
752.500000 253.591293 120.804718
755.000000 254.948273 116.101822
757.500000 256.560913 111.481773
760.000000 258.377899 106.821266
762.500000 260.367981 102.367447
765.000000 262.544067 97.636696
767.500000 264.825684 93.210854
770.000000 267.179596 88.907944
772.500000 269.514374 84.676369
775.000000 271.789612 80.458633
777.500000 273.928467 76.653442
780.000000 275.860840 73.147850
782.500000 277.492401 69.610329
785.000000 278.735931 66.316757
787.500000 279.474670 63.418831
790.000000 279.700439 60.378239
792.500000 279.288635 57.711555
795.000000 278.406464 55.582668
797.500000 276.978912 53.479694
800.000000 275.046661 51.752071
802.500000 272.835876 50.216702
805.000000 270.265594 49.146511
807.500000 267.695801 48.341373
810.000000 264.841461 48.142479
812.500000 262.106171 48.451488
815.000000 259.804535 49.344891
817.500000 257.867432 50.695004
820.000000 256.410095 52.458755
822.500000 255.099976 54.810040
825.000000 254.002243 58.313148
827.500000 253.319534 62.071335
830.000000 252.795181 65.407967
832.500000 252.232895 68.943642
835.000000 251.595734 72.464569
837.500000 250.893616 76.189331
840.000000 250.141907 80.359039
842.500000 249.367905 84.195488
845.000000 248.613556 88.337021
847.500000 247.920563 92.322006
850.000000 247.287735 96.968094
852.500000 246.766693 101.381950
855.000000 246.367523 105.772346
857.500000 246.131119 110.318840
860.000000 246.056931 114.447075
862.500000 246.127930 119.068993
865.000000 246.326370 123.382454
867.500000 246.666687 127.929039
870.000000 247.072845 132.531174
872.500000 247.420563 137.358978
875.000000 247.725418 142.478577
877.500000 247.860291 147.880325
880.000000 247.725372 153.457031
882.500000 247.322067 159.246414
885.000000 246.677078 165.213898
887.500000 245.770782 171.378952
890.000000 244.596481 177.559769
892.500000 243.219513 183.863373
895.000000 241.697983 190.153976
897.500000 240.180847 196.350449
900.000000 238.793259 202.203873
902.500000 237.661301 207.751480
905.000000 236.840393 213.139374
907.500000 236.363007 218.082138
910.000000 236.179184 223.063934
912.500000 236.192413 227.834686
915.000000 236.364655 232.464279
917.500000 236.720627 237.130249
920.000000 237.190475 241.629318
922.500000 237.801636 246.158218
925.000000 238.448212 250.637421
927.500000 239.184174 255.329132
930.000000 239.920181 260.147308
932.500000 240.411484 265.430969
935.000000 240.489502 271.458862
937.500000 239.698257 278.310211
940.000000 238.017715 285.624329
942.500000 235.760300 292.552002
945.000000 233.170471 299.644196
947.500000 230.505112 306.016724
950.000000 227.803314 312.172821
952.500000 225.198395 317.830353
955.000000 222.733597 323.116974
957.500000 220.488144 327.991089
960.000000 218.501373 332.586670
962.500000 216.890656 336.492188
965.000000 215.667328 340.630890
967.500000 214.913834 344.163025
970.000000 214.604553 347.561646
972.500000 214.777573 350.561951
975.000000 215.361679 353.281738
977.500000 216.336197 355.549500
980.000000 217.694595 358.004944
982.500000 219.223038 359.933075
985.000000 221.015182 361.353760
987.500000 222.575012 361.611267
990.000000 225.103745 361.950195
992.500000 228.006760 361.826080
995.000000 230.423767 361.255554
997.500000 232.571472 359.896912
1000.000000 234.145935 358.398834
1002.500000 235.180313 356.282776
1005.000000 235.745239 353.690063
1007.500000 235.917786 350.531311
1010.000000 235.842560 347.059326
1012.500000 235.841507 343.631866
1015.000000 236.021988 340.266846
1017.500000 236.447983 336.743713
1020.000000 237.073547 332.917908
1022.500000 237.877075 328.987061
1025.000000 238.792923 324.917236
1027.500000 239.752029 320.755951
1030.000000 240.713486 316.612335
1032.500000 241.632843 312.315491
1035.000000 242.477753 307.917603
1037.500000 243.213989 303.484772
1040.000000 243.827545 298.882050
1042.500000 244.300644 294.432159
1045.000000 244.612823 289.879242
1047.500000 244.751587 285.297211
1050.000000 244.727585 280.672791
1052.500000 244.565781 275.946045
1055.000000 244.289841 271.020477
1057.500000 243.928864 265.980896
1060.000000 243.536819 261.091614
1062.500000 242.987869 255.358002
1065.000000 242.480789 250.667892
1067.500000 241.888428 245.065628
1070.000000 241.393356 239.594177
1072.500000 240.914825 233.735580
1075.000000 240.591492 228.038879
1077.500000 240.320923 222.149490
1080.000000 240.079376 216.322388
1082.500000 239.815582 210.861725
1085.000000 239.415100 205.607605
1087.500000 238.802780 200.456131
1090.000000 237.953278 195.089615
1092.500000 236.979797 189.814209
1095.000000 235.944321 184.678543
1097.500000 234.775757 179.804321
1100.000000 233.381760 174.827728
1102.500000 231.832886 169.939926
1105.000000 230.165604 165.210358
1107.500000 228.473267 160.823059
1110.000000 226.612015 156.562088
1112.500000 224.597672 152.449036
1115.000000 222.456848 148.552292
1117.500000 220.079361 144.805252
1120.000000 217.793640 141.273605
1122.500000 215.302032 138.205124
1125.000000 212.743835 135.188019
1127.500000 209.953430 132.513885
1130.000000 207.273376 130.496124
1132.500000 204.551956 128.308960
1135.000000 201.696609 126.461273
1137.500000 198.866333 125.162346
1140.000000 196.015701 124.327919
1142.500000 193.381683 123.841118
1145.000000 190.754456 123.850250
1147.500000 188.387070 124.375191
1150.000000 186.192627 125.416908
1152.500000 184.383743 126.616249
1155.000000 182.906845 128.359238
1157.500000 181.924240 130.421783
1160.000000 181.491348 132.980225
1162.500000 181.633850 135.176514
1165.000000 182.338455 137.414749
1167.500000 183.622009 139.577011
1170.000000 185.690750 141.836945
1172.500000 188.297699 143.870239
1175.000000 191.106964 145.727203
1177.500000 193.946487 147.122986
1180.000000 196.587357 149.462662
1182.500000 199.349503 151.972168
1185.000000 202.106995 154.878632
1187.500000 204.704498 158.008881
1190.000000 207.171677 161.653839
1192.500000 209.420639 165.400604
1195.000000 211.467453 170.185181
1197.500000 213.256287 174.485764
1200.000000 214.728912 179.881195
1202.500000 215.919312 184.962555
1205.000000 216.790833 189.841202
1207.500000 217.548553 194.438110
1210.000000 218.397827 198.753738
1212.500000 219.387756 202.772919
1215.000000 220.559616 206.532272
1217.500000 222.010941 210.338013
1220.000000 223.452179 213.388870
1222.500000 225.221115 216.586060
1225.000000 227.201340 219.935760
1227.500000 229.291763 223.259186
1230.000000 231.467178 226.355133
1232.500000 233.683304 230.925583
1235.000000 235.955597 235.129532
1237.500000 238.094666 239.726761
1240.000000 240.266769 243.489090
1242.500000 242.533569 248.118240
1245.000000 245.011581 253.017334
1247.500000 247.260605 257.475555
1250.000000 249.687912 262.761536
1252.500000 252.081863 267.929138
1255.000000 254.306808 272.492554
1257.500000 256.745026 277.049164
1260.000000 259.188293 281.105896
1262.500000 261.785431 284.675507
1265.000000 264.382355 287.841919
1267.500000 267.214050 290.456940
1270.000000 270.125671 292.557281
1272.500000 273.135468 294.181641
1275.000000 276.175873 295.462158
1277.500000 279.306763 296.412201
1280.000000 282.456818 297.086578
1282.500000 285.772034 297.582275
1285.000000 289.142944 297.888977
1287.500000 292.587311 298.245483
1290.000000 296.190460 298.532013
1292.500000 299.949188 298.896698
1295.000000 303.790161 299.458191
1297.500000 307.859711 300.279968
1300.000000 312.094727 301.357819
1302.500000 316.389282 302.868164
1305.000000 320.836243 304.699951
1307.500000 325.134613 306.926117
1310.000000 329.526459 309.460297
1312.500000 333.652893 312.280182
1315.000000 337.591980 315.312744
1317.500000 341.156738 317.997711
1320.000000 344.296265 319.943085
1322.500000 347.082703 320.664581
1325.000000 349.392487 320.506073
1327.500000 351.351105 319.475861
1330.000000 353.076050 317.265961
1332.500000 354.411774 314.767914
1335.000000 355.465790 312.243286
1337.500000 356.115845 309.663055
1340.000000 356.310699 306.891083
1342.500000 356.013153 304.513062
1345.000000 355.207397 302.002075
1347.500000 353.947357 299.809906
1350.000000 351.989624 297.630280
1352.500000 349.683655 295.856628
1355.000000 346.875305 294.118408
1357.500000 343.981415 292.506897
1360.000000 341.073212 291.637421
