77	44.71	207.37
77	234.89	207.26
78	19.51	205.58
78	293.51	205.76
85	7.09	189.44
86	11.55	188.04
87	15	187.03
88	18.05	186.48
89	21.1	186.38
90	24.15	186.62
91	27.2	187.08
92	30.33	187.64
93	33.57	188.26
94	37.01	188.9
95	40.48	189.41
96	44.18	189.97
97	47.97	190.42
98	51.92	190.88
99	55.9	191.27
100	60	191.65
101	64.17	192.04
102	68.38	192.35
103	72.65	192.71
104	77.01	193.08
105	81.32	193.37
106	85.73	193.73
107	90.17	194.09
108	94.57	194.41
109	99.08	194.82
110	103.55	195.19
111	108.03	195.58
112	112.58	196.02
113	117.07	196.41
114	121.64	196.89
115	126.16	197.32
116	130.74	197.84
117	135.28	198.31
118	139.86	198.87
119	144.39	199.37
120	149.03	200.01
121	153.48	200.54
122	158.04	201.19
123	162.59	201.86
124	167.06	202.51
125	171.57	203.24
126	176.12	204.04
127	180.58	204.8
128	185.05	205.58
129	189.57	206.4
130	194.14	207.26
131	198.76	208.14
132	203.43	209.03
133	208.05	209.91
134	212.6	210.75
135	217.12	211.66
136	221.53	212.62
137	225.85	213.68
138	230.05	214.87
139	234	216.11
140	237.7	217.44
141	241.13	219.08
142	244.12	220.84
143	246.63	222.81
144	248.5	225.06
145	249.7	227.41
146	249.98	230.13
147	249.54	232.81
148	248.45	235.31
149	246.7	237.52
150	244.46	239.2
151	241.87	240.18
152	238.99	240.38
153	236.24	239.89
154	233.56	238.87
155	230.88	237.44
156	228.23	235.83
157	225.45	234.06
158	222.6	232.3
159	219.56	230.45
160	216.36	228.53
161	213	226.53
162	209.61	224.53
163	206.12	222.4
164	202.62	220.18
165	199.22	217.92
166	196.09	215.69
167	193.39	213.25
168	191.45	210.83
169	190.15	208.16
170	189.32	205.47
171	188.84	202.64
172	188.59	199.66
173	188.36	196.6
174	187.88	193.26
175	186.92	189.72
176	185.92	186.27
177	185.29	182.97
178	185.18	179.93
179	185.61	177.15
180	186.55	174.62
181	188	172.4
182	189.76	170.52
183	192	169.06
184	194.23	168.09
185	196.74	167.68
186	199.24	167.93
187	201.56	168.86
188	203.5	170.4
189	204.95	172.65
190	205.71	175.16
191	205.83	178.04
192	205.51	180.87
193	204.93	183.76
194	204.25	186.78
195	203.52	190
196	202.8	193.45
197	202.25	197.4
198	202.11	201.76
199	202.59	206.5
200	203.8	211.43
201	205.33	216.1
202	206.6	220.2
203	207.47	224.05
204	207.98	227.73
205	208.26	231.38
206	208.44	235.02
207	208.63	238.78
208	208.77	242.54
209	208.79	246.16
210	208.62	249.67
211	208.18	253.05
212	207.58	256.2
213	206.66	259.16
214	205.49	261.86
215	203.96	264.3
216	202.23	266.37
217	200.13	268
218	197.89	269.21
219	195.52	269.9
220	192.89	269.87
221	190.52	269.26
222	188.34	267.83
223	186.75	265.83
