134	243.57	200.93
135	249.86	196.14
136	255.12	193.21
137	259.14	191.41
138	262.18	190.34
139	264.1	189.8
140	264.33	189.74
141	98.56	198.42
141	149.83	198.98
141	261.62	190.25
142	90.96	197.4
142	198.38	196.58
142	250.77	191.83
143	90.01	197.17
144	90.83	197.42
145	92.24	197.93
146	93.97	198.57
147	95.86	199.27
148	97.83	199.99
149	99.93	200.72
150	102.04	201.44
151	104.17	202.16
152	106.29	202.86
153	108.42	203.56
154	110.37	204.23
155	112.17	204.86
156	113.82	205.46
157	115.02	205.97
158	115.85	206.33
159	115.95	206.39
160	115.21	205.69
161	115.2	203.65
162	118.64	201.45
163	123.56	200.02
164	128.83	199.07
165	134.11	198.38
166	139.29	197.84
167	144.47	197.42
168	149.55	197.08
169	154.71	196.8
170	159.86	196.57
171	164.96	196.38
172	170.01	196.23
173	175.04	196.12
174	180.06	196.04
175	185.14	195.99
176	190.15	195.97
177	195.09	195.98
178	200	196.04
179	204.87	196.16
180	209.74	196.32
181	214.68	196.52
182	219.34	196.75
183	223.97	197.05
184	228.73	197.41
185	233.17	197.81
186	237.71	198.29
187	242.03	198.83
188	246.27	199.44
189	250.33	200.13
190	254.22	200.9
191	257.99	201.76
192	261.5	202.69
193	264.75	203.72
194	267.72	204.82
195	270.41	206.02
196	272.78	207.25
197	274.5	208.34
198	275.44	209.11
199	275.48	209.15
200	274.98	208.4
201	274.28	207.15
202	273.55	205.62
203	272.85	204.07
204	272.15	202.55
205	271.55	201.17
206	271.03	199.89
207	270.62	198.81
208	270.39	197.98
209	270.27	197.47
210	270.27	197.43
211	270.17	197.98
212	269.28	199.15
213	266.35	200.44
214	261.43	200.75
215	256.2	200.17
216	251.13	199.21
217	246.3	198.08
218	241.64	196.85
219	237.18	195.56
220	232.95	194.24
221	228.92	192.87
222	225.09	191.46
223	221.47	189.98
224	217.98	188.43
225	214.62	186.78
226	211.3	184.97
227	208.06	183.04
228	204.85	180.97
229	201.73	178.78
230	198.68	176.47
231	195.64	173.98
232	192.68	171.41
233	189.72	168.69
234	186.7	165.8
235	183.76	162.88
236	180.99	160.02
237	178.36	157.18
238	175.96	154.43
239	173.72	151.66
240	171.65	148.88
241	169.76	146.09
242	168.06	143.33
243	166.53	140.56
244	165.22	137.88
245	164.12	135.28
246	163.21	132.75
247	162.51	130.35
248	162.03	128.17
249	161.75	126.17
250	161.65	124.5
251	161.71	123.15
252	161.86	122.2
253	162.01	121.7
254	162.02	121.68
255	161.74	122.15
256	161.17	122.97
257	160.34	124.06
258	159.39	125.35
259	158.4	126.74
260	157.44	128.19
261	156.53	129.73
