# S1-S2 restitution for CRN98 icl cell. Adaptive step
# step: step in S2 interval
# delta: Difference in S2 APD from previous S2.
# d/dt: rate of change of S2 APD
#     S2 S1 APD90       DI S2 APD90    Vpeak     step    delta     d/dt  INa act
   487.5  297.265  190.235  250.265  23.9127    3.125     0.86   0.2752  0.30457
 484.375  297.265   187.11   249.38   23.855    3.125    0.885   0.2832 0.303669
  481.25  297.265  183.985   248.49  23.7931    3.125     0.89   0.2848 0.302698
 478.125  297.265   180.86  247.585  23.7268    3.125    0.905   0.2896 0.301653
     475  297.265  177.735   246.68  23.6428    3.125    0.905   0.2896 0.300452
 471.875  297.265   174.61  245.755  23.5671    3.125    0.925    0.296  0.29937
  468.75  297.265  171.485   244.82  23.4859    3.125    0.935   0.2992 0.298205
 465.625  297.265   168.36   243.88  23.3988    3.125     0.94   0.3008 0.296955
   462.5  297.265  165.235  242.925  23.3055    3.125    0.955   0.3056 0.295616
 459.375  297.265   162.11  241.975  23.1932    3.125     0.95    0.304 0.294047
  456.25  297.265  158.985  241.005  23.0867    3.125     0.97   0.3104 0.292614
 453.125  297.265   155.86   240.03  22.9726    3.125    0.975    0.312 0.291093
     450  297.265  152.735  239.045  22.8504    3.125    0.985   0.3152 0.289468
 446.875  297.265   149.61   238.06  22.7073    3.125    0.985   0.3152 0.287597
  443.75  297.265  146.485   237.06  22.5678    3.125        1     0.32 0.285761
 442.188  297.265   144.92  236.555  22.4943   1.5625    0.505   0.3232 0.284798
 440.625  297.265   143.36  236.055  22.4185   1.5625      0.5     0.32 0.283809
 439.062  297.265  141.795  235.545  22.3398   1.5625     0.51   0.3264 0.282787
   437.5  297.265  140.235   235.04  22.2586   1.5625    0.505   0.3232 0.281758
 435.938  297.265   138.67   234.54   22.162   1.5625      0.5     0.32 0.280569
 434.375  297.265   137.11   234.03  22.0754   1.5625     0.51   0.3264 0.279495
 432.812  297.265  135.545   233.52  21.9856   1.5625     0.51   0.3264 0.278384
  431.25  297.265  133.985  233.005   21.893   1.5625    0.515   0.3296 0.277243
 429.688  297.265   132.42   232.49  21.7968   1.5625    0.515   0.3296 0.276063
 428.125  297.265   130.86  231.975  21.6977   1.5625    0.515   0.3296 0.274851
 426.562  297.265  129.295  231.455  21.5948   1.5625     0.52   0.3328 0.273599
     425  297.265  127.735   230.95  21.4763   1.5625    0.505   0.3232 0.272177
 423.438  297.265   126.17   230.43  21.3665   1.5625     0.52   0.3328 0.270854
 421.875  297.265   124.61  229.905  21.2533   1.5625    0.525    0.336 0.269498
 420.312  297.265  123.045  229.385  21.1359   1.5625     0.52   0.3328 0.268098
  418.75  297.265  121.485   228.86  21.0148   1.5625    0.525    0.336 0.266662
 417.188  297.265   119.92  228.335  20.8893   1.5625    0.525    0.336 0.265181
 415.625  297.265   118.36   227.81  20.7598   1.5625    0.525    0.336 0.263663
 414.062  297.265  116.795   227.28  20.6255   1.5625     0.53   0.3392 0.262098
   412.5  297.265  115.235  226.765  20.4748   1.5625    0.515   0.3296 0.260365
 410.938  297.265   113.67  226.235  20.3314   1.5625     0.53   0.3392 0.258715
 409.375  297.265   112.11  225.705  20.1835   1.5625     0.53   0.3392 0.257026
 407.812  297.265  110.545  225.175  20.0302   1.5625     0.53   0.3392 0.255284
  406.25  297.265  108.985   224.64  19.8722   1.5625    0.535   0.3424 0.253501
 404.688  297.265   107.42  224.105  19.7082   1.5625    0.535   0.3424 0.251664
 403.125  297.265   105.86  223.575  19.5391   1.5625     0.53   0.3392 0.249783
 401.562  297.265  104.295  223.045  19.3515   1.5625     0.53   0.3392 0.247721
     400  297.265  102.735   222.51   19.171   1.5625    0.535   0.3424 0.245741
 398.438  297.265   101.17   221.97  18.9838   1.5625     0.54   0.3456 0.243702
 396.875  297.265    99.61   221.43  18.7908   1.5625     0.54   0.3456 0.241615
 395.312  297.265   98.045   220.89  18.5905   1.5625     0.54   0.3456 0.239465
  393.75  297.265   96.485   220.35  18.3841   1.5625     0.54   0.3456 0.237266
 392.188  297.265    94.92  219.805    18.17   1.5625    0.545   0.3488 0.235001
 390.625  297.265    93.36   219.27  17.9372   1.5625    0.535   0.3424 0.232566
 389.062  297.265   91.795   218.72  17.7086   1.5625     0.55    0.352 0.230185
   387.5  297.265   90.235  218.175  17.4729   1.5625    0.545   0.3488 0.227748
 385.938  297.265    88.67  217.625  17.2284   1.5625     0.55    0.352  0.22524
 384.375  297.265    87.11   217.07  16.9764   1.5625    0.555   0.3552 0.222675
 382.812  297.265   85.545  216.515  16.7149   1.5625    0.555   0.3552 0.220035
  381.25  297.265   83.985   215.96  16.4455   1.5625    0.555   0.3552 0.217336
 379.688  297.265    82.42   215.41  16.1545   1.5625     0.55    0.352 0.214449
 378.125  297.265    80.86  214.845  15.8668   1.5625    0.565   0.3616 0.211614
 376.562  297.265   79.295   214.28  15.5684   1.5625    0.565   0.3616 0.208698
     375  297.265   77.735   213.71   15.261   1.5625     0.57   0.3648 0.205718
 373.438  297.265    76.17   213.14  14.9422   1.5625     0.57   0.3648 0.202655
 371.875  297.265    74.61  212.565  14.6136   1.5625    0.575    0.368 0.199534
 370.312  297.265   73.045   211.99  14.2618   1.5625    0.575    0.368 0.196253
  368.75  297.265   71.485    211.4  13.9114   1.5625     0.59   0.3776 0.193009
 367.188  297.265    69.92   210.81  13.5481   1.5625     0.59   0.3776 0.189678
 365.625  297.265    68.36   210.21   13.174   1.5625      0.6    0.384 0.186279
 364.062  297.265   66.795  209.605  12.7863   1.5625    0.605   0.3872 0.182791
   362.5  297.265   65.235      209  12.3763   1.5625    0.605   0.3872 0.179141
 360.938  297.265    63.67   208.38  11.9634   1.5625     0.62   0.3968 0.175523
 359.375  297.265    62.11   207.75  11.5385   1.5625     0.63   0.4032 0.171857
 357.812  297.265   60.545   207.11  11.0987   1.5625     0.64   0.4096 0.168103
  356.25  297.265   58.985   206.46  10.6464   1.5625     0.65    0.416 0.164283
 354.688  297.265    57.42  205.795  10.1679   1.5625    0.665   0.4256 0.160291
 353.125  297.265    55.86   205.12  9.68739   1.5625    0.675    0.432 0.156363
 351.562  297.265   54.295  204.425  9.19071   1.5625    0.695   0.4448 0.152359
     350  297.265   52.735  203.715  8.68064   1.5625     0.71   0.4544 0.148297
 348.438  297.265    51.17  202.985  8.14371   1.5625     0.73   0.4672 0.144082
 346.875  297.265    49.61   202.23  7.60376   1.5625    0.755   0.4832  0.13994
 345.312  297.265   48.045  201.455  7.04667   1.5625    0.775    0.496 0.135723
  343.75  297.265   46.485   200.65  6.47591   1.5625    0.805   0.5152 0.131463
 342.188  297.265    44.92   199.82   5.8782   1.5625     0.83   0.5312 0.127113
 340.625  297.265    43.36  198.955  5.27687   1.5625    0.865   0.5536 0.122804
 339.062  297.265   41.795   198.05  4.65812   1.5625    0.905   0.5792 0.118447
   337.5  297.265   40.235   197.11  4.01684   1.5625     0.94   0.6016 0.114045
 335.938  297.265    38.67  196.125  3.36797   1.5625    0.985   0.6304 0.109665
 335.156  297.265    37.89   195.61  3.03898  0.78125    0.515   0.6592 0.107481
 334.375  297.265    37.11   195.09   2.6971  0.78125     0.52   0.6656 0.105249
 333.594  297.265   36.325   194.55  2.35887  0.78125     0.54   0.6912 0.103058
 332.812  297.265   35.545  193.995  2.01918  0.78125    0.555   0.7104  0.10088
 332.031  297.265   34.765   193.43  1.67592  0.78125    0.565   0.7232 0.0987002
  331.25  297.265   33.985  192.845  1.32918  0.78125    0.585   0.7488 0.0965349
 330.469  297.265     33.2   192.24 0.968005  0.78125    0.605   0.7744 0.0943094
 329.688  297.265    32.42  191.625   0.6147  0.78125    0.615   0.7872 0.0921532
 328.906  297.265    31.64   190.99 0.258136  0.78125    0.635   0.8128 0.0900009
 328.125  297.265    30.86  190.335 -0.101671  0.78125    0.655   0.8384 0.0878605
 327.344  297.265   30.075  189.655 -0.475421  0.78125     0.68   0.8704 0.0856741
 326.562  297.265   29.295   188.96 -0.841146  0.78125    0.695   0.8896 0.0835574
 325.781  297.265   28.515   188.24 -1.20984  0.78125     0.72   0.9216 0.0814493
     325  297.265   27.735    187.5 -1.58139  0.78125     0.74   0.9472 0.0793546
 324.219  297.265    26.95  186.725 -1.96616  0.78125    0.775    0.992 0.0772256
 323.438  297.265    26.17  185.935 -2.34281  0.78125     0.79   1.0112 0.0751662
 322.656  297.265    25.39   185.12   -2.722  0.78125    0.815   1.0432 0.0731206
 321.875  297.265    24.61   184.27 -3.11149  0.78125     0.85    1.088 0.0710522
 321.094  297.265   23.825   183.39 -3.49753  0.78125     0.88   1.1264 0.0690381
 320.312  297.265   23.045  182.485 -3.88325  0.78125    0.905   1.1584 0.0670543
 319.531  297.265   22.265  181.545 -4.27861  0.78125     0.94   1.2032 0.0650535
  318.75  297.265   21.485   180.57 -4.66786  0.78125    0.975    1.248 0.0631114
 318.359  297.265    21.09   180.07 -4.86564 0.390625      0.5     1.28 0.0621383
 317.969  297.265     20.7   179.56 -5.06134 0.390625     0.51   1.3056 0.0611847
 317.578  297.265    20.31  179.035 -5.26489 0.390625    0.525    1.344 0.0602031
 317.188  297.265    19.92   178.51 -5.46115 0.390625    0.525    1.344 0.0592619
 316.797  297.265    19.53  177.975 -5.65777 0.390625    0.535   1.3696 0.0583267
 316.406  297.265    19.14  177.425  -5.8547 0.390625     0.55    1.408 0.0573975
 316.016  297.265    18.75   176.87 -6.05193 0.390625    0.555   1.4208 0.0564747
 315.625  297.265    18.36  176.295 -6.25671 0.390625    0.575    1.472 0.0555271
