# "VAR1","VAR2","VAR3","VAR4","VAR5","VAR6","VAR7","VAR8","VAR9","VAR10","VAR11","VAR12","VAR13","VAR14","VAR15","VAR16","VAR17","VAR18","VAR19","VAR20","VAR21","VAR22","VAR23","VAR24","VAR25","VAR26","VAR27","VAR28","VAR29","VAR30","VAR31","VAR32","VAR33","VAR34"
1.49425,67.0968,1.19471,56.129,2.14767,50.7527,2.44759,42.5806,2.515182,33.9785,2.94961,27.0968,3.098707,21.0753,3.14095,15.6989,3.175896,13.9785,3.311553,17.8495,3.4008386,17.8495,3.79312,16.5591,4.73945,16.3441,4.73945,16.3441,4.26595,15.6989,3.953642,16.129,2.515758,-24.73118
1.54802,67.5269,1.2216,56.3441,2.21919,50.9677,2.4834,42.7957,2.577682,33.9785,3.021134,27.3118,3.125493,21.0753,3.17772,18.0645,3.204314,17.6344,3.356196,17.8495,3.48138771,18.2796,3.926952,16.3441,4.74512,9.0323,4.74406,6.6667,4.471499,16.129,4.096307,15.6989,2.560401,-24.73118
1.58383,67.7419,1.25741,56.5591,2.26393,51.1828,2.519118,42.7957,2.640278,34.1936,3.083634,27.3118,3.179256,21.5054,3.196441,20,3.239836,17.2043,3.4008386,17.8495,3.517102,18.2796,4.069809,16.3441,4.74185,1.7204,4.74934,-1.5054,4.64997,15.914,4.274975,15.914,2.614068,-24.51613
1.61071,67.957,1.28419,56.5591,2.30867,51.3979,2.581714,43.0108,2.702778,34.1936,3.11042,27.3118,3.196441,20,3.214203,19.7849,3.311553,17.8495,3.48138771,18.2796,3.5617449,18.2796,4.239644,16.7742,4.74924,-1.7204,4.77613,-1.5054,4.73926,15.914,4.408903,15.914,2.676664,-24.30107
1.66447,68.3871,1.31107,56.7742,2.35341,51.6129,2.617428,43.0108,2.747421,34.1936,3.137206,27.3118,3.214203,19.7849,3.258845,19.7849,3.356196,17.8495,3.517102,18.2796,3.597459,18.2796,4.36474,16.9893,4.8297,-1.5054,4.82067,-1.7204,4.74656,12.2581,4.54283,15.914,2.685593,-24.30107
1.72707,68.6021,1.33776,56.5591,2.39815,51.828,2.671,43.0108,2.818945,34.4086,3.180312,23.871,3.258845,19.7849,3.29456,19.7849,3.4008386,17.8495,3.5617449,18.2796,3.642102,18.2796,4.471883,16.9893,,,,,4.74924,-1.7204,4.70355,15.914,2.73926,-24.08602
1.78064,68.6021,1.36464,56.7742,2.46977,52.2581,2.733596,43.2258,2.863684,34.6237,3.181465,26.4516,3.29456,19.7849,3.348131,19.7849,3.48138771,18.2796,3.597459,18.2796,3.722459,18.2796,4.57903,16.9893,,,,,4.8296,-1.7204,4.73926,15.914,2.792928,-23.87096
1.80752,68.8171,1.39153,56.9893,2.514414,52.2581,2.796288,43.6559,2.935113,34.6237,3.196441,20,3.348131,19.7849,3.4017986,20,3.517102,18.2796,3.642102,18.2796,3.776031,18.2796,4.66841,17.2043,,,,,,,4.74502,8.8172,2.810881,-23.65591
1.87031,69.4621,1.41841,57.2043,2.550224,52.4731,2.858788,43.6559,2.970827,34.6237,3.214203,19.7849,3.4017986,20,3.4465375,20.2151,3.5617449,18.2796,3.704602,18.2796,3.829602,18.2796,4.73062,16.5591,,,,,,,4.74944,-1.2903,2.837667,-23.65591
1.933,69.8921,1.43626,57.2043,2.603796,52.4731,2.921288,43.6559,3.042352,34.8387,3.258845,19.7849,3.4465375,20.2151,3.4643946,20.2151,3.597459,18.2796,3.731388,18.2796,3.909959,18.2796,4.74128,0.4301,,,,,,,4.75798,-2.1505,2.864452,-23.65591
1.97774,70.1071,1.46334,57.8495,2.666296,52.4731,2.965931,43.6559,3.08709,35.0538,3.29456,19.7849,3.4643946,20.2151,3.5091335,20.4301,3.642102,18.2796,3.776031,18.2796,3.981388,18.2796,4.74147,0.860200000000003,,,,,,,4.7937,-2.1505,2.882309,-23.65591
2.01355,70.3221,1.49003,57.6344,2.720155,53.1183,3.01067,43.871,3.131829,35.2688,3.348131,19.7849,3.5091335,20.4301,3.5449438,20.6452,3.722651,18.7097,3.856388,18.2796,4.052912,18.4946,4.74166,1.2903,,,,,,,4.82048,-2.1505,2.891238,-23.65591
2.08517,70.7531,1.51681,57.6344,2.764798,53.1183,3.04648,44.086,3.167448,35.0538,3.4017986,20,3.5449438,20.6452,3.625013,20,3.776319,18.9247,3.927912,18.4946,4.115412,18.4946,4.74185,1.7204,,,,,,,,,2.926952,-23.65591
2.1566,70.7531,1.54379,58.0645,2.818465,53.3333,3.100147,44.3011,3.181273,26.0215,3.4465375,20.2151,3.625013,20,3.660631,19.7849,3.856676,18.9247,3.981388,18.2796,4.177912,18.4946,4.74204,2.1505,,,,,,,,,2.935881,-23.65591
2.20143,71.1831,1.56155,57.8495,2.889894,53.3333,3.109076,44.3011,3.184153,32.4731,3.4643946,20.2151,3.660631,19.7849,3.732156,20,3.9282,19.1398,4.052912,18.4946,4.222555,18.4946,4.74233,2.7957,,,,,,,,,2.998573,-23.2258
2.27296,71.3981,1.57941,57.8495,2.95249,53.5484,3.135862,44.3011,3.196441,20,3.5091335,20.4301,3.732156,20,3.794656,20,3.981868,19.3548,4.115412,18.4946,4.267198,18.4946,4.74272,3.6559,,,,,,,,,3.007405,-23.44086
2.30877,71.6131,1.58834,57.8495,3.015086,53.7634,3.162743,44.5161,3.214203,19.7849,3.5449438,20.6452,3.794656,20,3.875013,20,4.053296,19.3548,4.186841,18.4946,4.338627,18.4946,4.74329,4.9462,,,,,,,,,3.052144,-23.2258
2.33565,71.8281,1.61522,58.0645,3.077682,53.9785,3.181657,26.8817,3.258845,19.7849,3.625013,20,3.875013,20,3.928584,20,4.115892,19.5699,4.258269,18.4946,4.383269,18.4946,4.74416,6.8817,,,,,,,,,3.087859,-23.2258
2.38039,72.0431,1.62415,58.0645,3.131349,54.1936,3.182809,29.4624,3.29456,19.7849,3.660631,19.7849,3.928584,20,3.991084,20,4.187417,19.7849,4.329698,18.4946,4.445769,18.4946,4.74502,8.8172,,,,,,,,,3.11474,-23.01075
2.44299,72.2581,1.65093,58.0645,3.175992,54.1936,3.184057,32.2581,3.348131,19.7849,3.732156,20,3.991084,20,4.053584,20,4.258845,19.7849,4.392198,18.4946,4.49934,18.4946,4.74588,10.7527,,,,,,,,,3.132693,-22.7957
2.487628,72.2581,1.66889,58.2796,3.183001,29.8925,3.185689,35.914,3.4017986,20,3.794656,20,4.053584,20,4.116084,20,4.33037,20,4.472651,18.7097,4.54398,18.4946,4.74675,12.6882,,,,,,,,,3.159767,-22.15053
2.5412,72.2581,1.68684,58.4946,3.186361,37.4194,3.187129,39.1398,3.4465375,20.2151,3.875013,20,4.116084,20,4.187513,20,4.392966,20.2151,4.54418,18.9247,4.58863,18.4946,4.74761,14.6237,,,,,,,,,3.159863,-21.93548
2.586034,72.6881,1.72265,58.7097,3.191353,48.6022,3.188857,43.0108,3.4643946,20.2151,3.928584,20,4.187513,20,4.250013,20,4.473227,20,4.59775,18.9247,4.63327,18.4946,4.74848,16.5591,,,,,,,,,3.159959,-21.72043
2.648726,73.1181,1.74051,58.7097,3.198074,23.6559,3.242716,23.6559,3.5091335,20.4301,3.991084,20,4.250013,20,4.321441,20,4.54475,20.2151,4.62463,19.1398,4.67782,18.2796,4.77651,-0.645199999999999,,,,,,,,,3.160151,-21.2903
2.693465,73.3331,1.76729,58.7097,3.215835,23.4409,3.305216,23.6559,3.5449438,20.6452,4.053584,20,4.321441,20,4.357156,20,4.59832,20.2151,4.65141,19.1398,4.7046,18.2796,,,,,,,,,,,3.160343,-20.8602
2.738204,73.5481,1.78525,58.9247,3.260478,23.4409,3.349859,23.6559,3.625013,20,4.116084,20,4.357156,20,4.392966,20.2151,4.63404,20.2151,4.66937,19.3548,4.73062,16.5591,,,,,,,,,,,3.160535,-20.4301
2.782847,73.5481,1.8031,58.9247,3.332002,23.6559,3.3945022,23.6559,3.660631,19.7849,4.187513,20,4.392966,20.2151,4.473227,20,4.65189,20.2151,4.69615,19.3548,4.74032,18.2796,,,,,,,,,,,3.160823,-19.7849
2.809633,73.5481,1.82999,59.1398,3.385574,23.6559,3.4570022,23.6559,3.732156,20,4.250013,20,4.473227,20,4.54475,20.2151,4.66975,20.2151,4.72294,19.3548,4.74128,0.4301,,,,,,,,,,,3.161207,-18.9247
2.845443,73.7631,1.84794,59.3548,3.4570022,23.6559,3.5284307,23.6559,3.794656,20,4.321441,20,4.54475,20.2151,4.59832,20.2151,4.69654,20.2151,4.73033,15.914,4.74147,0.860200000000003,,,,,,,,,,,3.161879,-17.4194
2.872229,73.7631,1.87482,59.5699,3.5284307,23.6559,3.5820022,23.6559,3.875013,20,4.357156,20,4.59832,20.2151,4.65199,20.4301,4.72294,19.3548,4.73993,17.4194,4.74166,1.2903,,,,,,,,,,,3.162743,-15.4839
2.934921,74.1931,1.90161,59.5699,3.5820022,23.6559,3.662359,23.6559,3.928584,20,4.392966,20.2151,4.65199,20.4301,4.66985,20.4301,4.73062,16.5591,4.74032,18.2796,4.74185,1.7204,,,,,,,,,,,3.163607,-13.5484
2.988588,74.4091,1.92839,59.5699,3.662359,23.6559,3.733788,23.6559,3.991084,20,4.473227,20,4.66985,20.4301,4.69654,20.2151,4.74032,18.2796,4.74128,0.4301,4.74204,2.1505,,,,,,,,,,,3.164279,-12.043
3.051184,74.6241,1.95527,59.7849,3.733788,23.6559,3.814145,23.6559,4.053584,20,4.54475,20.2151,4.69654,20.2151,4.72294,19.3548,4.74128,0.4301,4.74147,0.860200000000003,4.74233,2.7957,,,,,,,,,,,3.164951,-10.5376
3.086898,74.6241,1.98196,59.5699,3.814145,23.6559,3.849859,23.6559,4.116084,20,4.59832,20.2151,4.72294,19.3548,4.73062,16.5591,4.74147,0.860200000000003,4.74166,1.2903,4.74272,3.6559,,,,,,,,,,,3.165816,-8.6021
3.149494,74.8391,2.00875,59.5699,3.849859,23.6559,3.912359,23.6559,4.187513,20,4.65199,20.4301,4.73062,16.5591,4.74032,18.2796,4.74166,1.2903,4.74185,1.7204,4.74329,4.9462,,,,,,,,,,,3.16668,-6.6667
3.176376,75.0541,2.03563,59.7849,3.912359,23.6559,3.99262,23.4409,4.250013,20,4.66985,20.4301,4.74032,18.2796,4.74128,0.4301,4.74185,1.7204,4.74204,2.1505,4.74416,6.8817,,,,,,,,,,,3.167544,-4.7312
3.183769,31.6129,2.07144,60,3.99262,23.4409,4.028335,23.4409,4.321441,20,4.69654,20.2151,4.74128,0.4301,4.74147,0.860200000000003,4.74204,2.1505,4.74224,2.5806,4.74502,8.8172,,,,,,,,,,,3.168408,-2.7957
3.185305,75.0541,2.09823,60,4.028335,23.4409,4.090835,23.4409,4.357156,20,4.72294,19.3548,4.74147,0.860200000000003,4.74166,1.2903,4.74233,2.7957,4.74262,3.4409,4.74588,10.7527,,,,,,,,,,,3.169176,-1.0753
3.186745,38.2796,2.12511,60.2151,4.090835,23.4409,4.171192,23.4409,4.392966,20.2151,4.73062,16.5591,4.74166,1.2903,4.74185,1.7204,4.74272,3.6559,4.7431,4.5161,4.74675,12.6882,,,,,,,,,,,3.169944,0.645199999999999
3.188569,42.3656,2.15189,60.2151,4.171192,23.4409,4.197978,23.4409,4.473227,20,4.74032,18.2796,4.74185,1.7204,4.74204,2.1505,4.74329,4.9462,4.74396,6.4516,4.74761,14.6237,,,,,,,,,,,3.170712,2.3656
3.190777,47.3118,2.17868,60.2151,4.197978,23.4409,4.233692,23.4409,4.54475,20.2151,4.74128,0.4301,4.74204,2.1505,4.74233,2.7957,4.74416,6.8817,4.74483,8.3871,4.77651,-0.645199999999999,,,,,,,,,,,3.171576,4.3011
3.192217,50.5376,2.20556,60.4301,4.233692,23.4409,4.305216,23.6559,4.59832,20.2151,4.74147,0.860200000000003,4.74233,2.7957,4.74272,3.6559,4.74502,8.8172,4.74569,10.3226,,,,,,,,,,,,,3.17244,6.2366
3.194617,55.914,2.22342,60.4301,4.305216,23.6559,4.376549,23.4409,4.65199,20.4301,4.74166,1.2903,4.74272,3.6559,4.74329,4.9462,4.74588,10.7527,4.74656,12.2581,,,,,,,,,,,,,3.173304,8.172
3.196633,60.4301,2.25933,60.8602,4.376549,23.4409,4.438857,23.0108,4.66985,20.4301,4.74185,1.7204,4.74329,4.9462,4.74416,6.8817,4.74675,12.6882,4.74742,14.1936,,,,,,,,,,,,,3.174168,10.1075
3.199418,66.6667,2.28611,60.8602,4.438857,23.0108,4.51029,23.0108,4.69654,20.2151,4.74204,2.1505,4.74416,6.8817,4.74502,8.8172,4.74761,14.6237,4.77651,-0.645199999999999,,,,,,,,,,,,,3.175032,12.043
3.201722,71.8281,2.30397,60.8602,4.51029,23.0108,4.58191,23.4409,4.72294,19.3548,4.74233,2.7957,4.74502,8.8172,4.74588,10.7527,4.77651,-0.645199999999999,,,,,,,,,,,,,,,3.175896,13.9785
3.202778,74.1931,2.33987,61.2903,4.58191,23.4409,4.61772,23.6559,4.73062,16.5591,4.74272,3.6559,4.74588,10.7527,4.74675,12.6882,4.81165,-1.9355,,,,,,,,,,,,,,,3.194137,14.8387
3.217275,26.6667,2.3488,61.2903,4.61772,23.6559,4.6445,23.6559,4.74032,18.2796,4.74329,4.9462,4.74675,12.6882,4.74761,14.6237,,,,,,,,,,,,,,,,,3.301184,14.6237
3.253085,26.8817,2.37549,61.0753,4.6445,23.6559,4.68022,23.6559,4.74128,0.4301,4.74416,6.8817,4.74761,14.6237,4.77651,-0.645199999999999,,,,,,,,,,,,,,,,,3.4264722,15.2688
3.279967,27.0968,2.40228,61.0753,4.68022,23.6559,4.707,23.6559,4.74147,0.860200000000003,4.74502,8.8172,4.77651,-0.645199999999999,,,,,,,,,,,,,,,,,,,3.5067333,15.0538
3.315777,27.3118,2.43828,61.7204,4.707,23.6559,4.73984,17.2043,4.74166,1.2903,4.74588,10.7527,,,,,,,,,,,,,,,,,,,,,3.640854,15.4839
3.351491,27.3118,2.46516,61.9355,4.73984,17.2043,4.74041,18.4946,4.74185,1.7204,4.74675,12.6882,,,,,,,,,,,,,,,,,,,,,3.720923,14.8387
3.4049668,27.0968,2.491852,61.7204,4.74041,18.4946,4.74089,19.5699,4.74204,2.1505,4.74761,14.6237,,,,,,,,,,,,,,,,,,,,,3.863876,15.0538
3.4316565,26.8817,2.527567,61.7204,4.74089,19.5699,4.74128,0.4301,4.74233,2.7957,4.77651,-0.645199999999999,,,,,,,,,,,,,,,,,,,,,4.015662,15.0538
3.4585382,27.0968,2.554352,61.7204,4.74128,0.4301,4.74156,1.0753,4.74272,3.6559,,,,,,,,,,,,,,,,,,,,,,,4.176376,15.0538
3.5298708,26.8817,2.581138,61.7204,4.74156,1.0753,4.74176,1.5054,4.74329,4.9462,,,,,,,,,,,,,,,,,,,,,,,4.301472,15.2688
3.5656811,27.0968,2.60802,61.9355,4.74176,1.5054,4.74195,1.9355,4.74416,6.8817,,,,,,,,,,,,,,,,,,,,,,,4.48897,15.2688
3.619157,26.8817,2.634806,61.9355,4.74195,1.9355,4.74214,2.3656,4.74502,8.8172,,,,,,,,,,,,,,,,,,,,,,,4.61397,15.2688
3.753085,26.8817,2.67052,61.9355,4.74214,2.3656,4.74252,3.2258,4.74588,10.7527,,,,,,,,,,,,,,,,,,,,,,,4.748,15.4839
3.833442,26.8817,2.697402,62.1505,4.74252,3.2258,4.74272,23.6559,4.74675,12.6882,,,,,,,,,,,,,,,,,,,,,,,4.74876,-2.7957
3.904871,26.8817,2.724187,62.1505,4.74272,23.6559,4.74291,4.086,4.74761,14.6237,,,,,,,,,,,,,,,,,,,,,,,4.77555,-2.7957
4.020846,26.6667,2.751165,62.5806,4.74291,4.086,4.74358,5.5914,4.77651,-0.645199999999999,,,,,,,,,,,,,,,,,,,,,,,4.80234,-2.7957
4.083346,26.6667,2.760094,62.5806,4.74358,5.5914,4.74444,7.5269,,,,,,,,,,,,,,,,,,,,,,,,,4.84698,-2.7957
4.110228,26.8817,2.786879,62.5806,4.74444,7.5269,4.74531,9.4624,,,,,,,,,,,,,,,,,,,,,,,,,,
4.181561,26.6667,2.804736,62.5806,4.74531,9.4624,4.74617,11.3979,,,,,,,,,,,,,,,,,,,,,,,,,,
4.261918,26.6667,2.82269,62.7957,4.74617,11.3979,4.74704,13.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
4.360324,27.0968,2.858404,62.7957,4.74704,13.3333,4.7479,15.2688,,,,,,,,,,,,,,,,,,,,,,,,,,
4.413799,26.8817,2.885286,63.0108,4.7479,15.2688,4.7504,20.8602,,,,,,,,,,,,,,,,,,,,,,,,,,
4.476203,26.6667,2.911975,62.7957,4.7504,20.8602,4.75116,22.5806,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5388,26.8817,2.920904,62.7957,4.75126,22.7957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.58335,26.6667,2.938857,63.0108,4.77651,-0.645199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.62799,26.6667,2.965835,63.4409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.65477,26.6667,2.992524,63.2258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7262,26.6667,3.010382,63.2258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.74147,0.860200000000003,3.037263,63.4409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.74176,1.5054,3.063953,63.2258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.74262,3.4409,3.099859,63.6559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.743,4.3011,3.126645,63.6559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.74406,26.6667,3.144502,63.6559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.74435,7.3118,3.180216,63.6559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7456,10.1075,3.183001,29.8925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.74732,13.9785,3.187033,38.9247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.748,15.4839,3.191161,48.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.74876,17.2043,3.194425,55.4839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.74972,19.3548,3.197498,62.3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75068,21.5054,3.207578,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75097,22.1505,3.243388,25.1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75126,22.7957,3.314817,25.1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75145,23.2258,3.377317,25.1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75174,23.871,3.4486496,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75203,24.5161,3.5290068,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75232,25.1613,3.591507,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75261,25.8065,3.645078,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7528,26.2366,3.725435,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.77689,0.2151,3.796864,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.81261,0.2151,3.877221,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.83939,0.2151,3.939721,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.993292,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.07365,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.100435,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.171768,24.7312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.243292,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.314721,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.377221,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.430792,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.475435,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.53794,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.61829,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.66294,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.68972,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.70758,24.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.73974,16.9893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74003,17.6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74089,19.5699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74128,0.4301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74156,1.0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74176,1.5054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74195,1.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74214,2.3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74252,3.2258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74291,4.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74339,25.1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74358,5.5914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74444,7.5269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74531,9.4624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74617,11.3979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.74704,13.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.7479,15.2688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.7504,20.8602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.75107,22.3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.75145,23.2258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.75184,24.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.75203,24.5161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.77651,-0.645199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.79437,-0.645199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
