#  V		I		err
  -129.638		-1.0101		0
  -119.68		-1.51515		0
  -109.402		-1.51515		0
  -99.4466		-0.505051		0
  -89.1701		0.505051		0
  -79.8544		0		0
  -69.2539		-0.505051		0
  -59.9382		-1.0101		0
  -49.3387		-1.0101		0
  -39.3833		0		0
  -29.7482		0.505051		0
  -19.4735		2.52525		0
  -9.84388		6.06061		0
  0.422685		12.6263		-3.03034
  10.0441		20.7071		-4.0404
  20.3034		31.3131		-6.5656
  30.2397		42.9293		-8.5859
  39.853		55.5556		-12.1213
  50		66.1616		-13.1313
