0.0 -0.000327102 -0.000408246 -8.1144e-05 0.000367674 -0.000122979 -0.000244695 0.00010008 -0.00012891 -0.000273706 -0.000279912 -0.000245489 -0.000223118
1.0 -0.00961373 -0.00963082 -1.70928e-05 0.00962227 -0.00479832 -0.00482396 0.00878078 -0.00270631 -0.00535575 -0.00554197 -0.00523894 -0.00504613
2.0 -0.0252807 -0.0244891 0.000791616 0.0248849 -0.0130362 -0.0118487 0.0218136 -0.00824863 -0.0143263 -0.0144472 -0.0136098 -0.0130745
3.0 -0.0432248 -0.0362228 0.00700195 0.0397238 -0.0251134 -0.0146104 0.0360213 -0.0151722 -0.023876 -0.0234029 -0.0223403 -0.0214974
4.0 -0.0461035 -0.0342036 0.0118999 0.0401535 -0.0290017 -0.0111519 0.0374781 -0.0170189 -0.0251901 -0.0241516 -0.0232437 -0.0223735
5.0 -0.0552433 -0.0580193 -0.00277599 0.0566313 -0.0262336 -0.0303976 -0.00977553 -0.04969 -0.0471907 -0.0397075 -0.0332524 -0.0298704
6.0 -0.0264684 -0.0203518 0.00611667 0.0234101 -0.0162926 -0.00711755 -0.00771443 -0.0273621 -0.0247005 -0.0196661 -0.0163677 -0.0145585
7.0 0.00581112 0.0284309 0.0226198 -0.017121 -0.00840434 0.0255254 0.00333715 0.002971 0.004305 0.0057229 0.004219 0.0037891
8.0 0.0132273 0.0320403 0.018813 -0.0226338 -0.00279285 0.0254266 0.00299022 0.0085297 0.00858099 0.00897792 0.00730912 0.00668197
9.0 0.00942248 0.0290111 0.0195887 -0.0192168 -0.00508309 0.0242999 -0.00231344 -0.000849189 0.00282973 0.00548498 0.00496704 0.00498879
10.0 0.0087906 0.024878 0.0160874 -0.0168343 -0.00364842 0.0204827 -0.00655763 -0.00489108 0.000204528 0.00369389 0.00406579 0.00448385
11.0 0.00732483 0.0241674 0.0168425 -0.0157461 -0.00475885 0.0205049 -0.0134105 -0.0117857 -0.00386534 0.00147938 0.00286663 0.00383089
12.0 0.0041658 0.0211373 0.0169715 -0.0126516 -0.00640286 0.0190544 -0.0227311 -0.0206818 -0.0093639 -0.00193331 0.000690902 0.002302
13.0 0.00223062 0.0203248 0.0180941 -0.0112777 -0.00793175 0.0192094 -0.0194915 -0.0233223 -0.0116073 -0.00343956 -0.000396963 0.00146732
14.0 0.000679854 0.02072 0.0200401 -0.0106999 -0.00968013 0.02038 -0.0174302 -0.0270066 -0.0137732 -0.00452613 -0.00106663 0.00106536
15.0 0.00229657 0.0291691 0.0268726 -0.0157329 -0.012288 0.0280208 -0.015574 -0.0288704 -0.0133178 -0.00279521 0.00053576 0.00273593
16.0 0.00489465 0.0396303 0.0347357 -0.0222625 -0.0149205 0.037183 -0.0146045 -0.0303725 -0.0119243 -8.05963e-05 0.00295174 0.00514771
17.0 0.00780783 0.0473686 0.0395608 -0.0275882 -0.0158765 0.0434647 -0.0138642 -0.0321888 -0.0111044 0.00190077 0.00488607 0.00714736
18.0 0.0111143 0.0551234 0.0440091 -0.0331189 -0.0164474 0.0495663 -0.0214856 -0.0398859 -0.0131669 0.00257264 0.00640938 0.00917935
19.0 0.0119853 0.0557212 0.0437358 -0.0338533 -0.0158753 0.0497285 -0.0288354 -0.0493114 -0.0178786 0.000483176 0.00581752 0.00931681
20.0 0.0136524 0.0569081 0.0432557 -0.0352802 -0.0148017 0.0500819 -0.0311735 -0.0547943 -0.0203651 -0.000443604 0.00580538 0.00970981
21.0 0.0135851 0.0593973 0.0458122 -0.0364912 -0.0161136 0.0526048 -0.0283824 -0.059415 -0.0232869 -0.00188755 0.00506923 0.0093275
22.0 0.0160711 0.0693412 0.0532701 -0.0427062 -0.0185995 0.0613056 -0.0230855 -0.0635103 -0.025003 -0.00162639 0.00572616 0.0102586
23.0 0.0222173 0.0829392 0.0607219 -0.0525782 -0.0192523 0.0718305 -0.0169477 -0.0630294 -0.0229525 0.00142551 0.00848898 0.0129376
24.0 0.0312609 0.0975898 0.0663289 -0.0644253 -0.017534 0.0819593 -0.0192641 -0.0659938 -0.0214984 0.00490275 0.0122466 0.0168543
25.0 0.0442642 0.11358 0.0693154 -0.0789219 -0.0125256 0.0914475 -0.0261252 -0.0671418 -0.0184378 0.00972429 0.0173871 0.0221099
26.0 0.0573807 0.132527 0.0751467 -0.094954 -0.00888298 0.103837 -0.0274305 -0.0600358 -0.0107011 0.0174154 0.024065 0.0282756
27.0 0.0696668 0.142229 0.0725627 -0.105948 -0.00144794 0.107396 -0.00565978 -0.0406455 0.00196852 0.02632 0.0308363 0.0338634
28.0 0.0786382 0.156777 0.0781388 -0.117708 0.000249693 0.117458 0.0259727 -0.0196076 0.0158114 0.0362638 0.0376549 0.039164
29.0 0.0915536 0.166296 0.074742 -0.128925 0.0084058 0.120519 0.0253707 -0.00751333 0.0266514 0.0450428 0.0450847 0.045778
30.0 0.103545 0.182586 0.0790406 -0.143066 0.0122524 0.130813 0.0198029 0.00478216 0.0390981 0.0558139 0.0537695 0.0534425
31.0 0.111903 0.19983 0.087927 -0.155866 0.0119879 0.143878 0.0223378 0.013314 0.0480301 0.0642692 0.0604237 0.0593658
32.0 0.116223 0.211294 0.0950712 -0.163758 0.0105757 0.153183 0.0267781 0.017029 0.0520283 0.0684809 0.0637075 0.0623346
33.0 0.125505 0.221903 0.0963981 -0.173704 0.0145533 0.15915 0.0141982 0.0195045 0.0571441 0.0742331 0.0693153 0.0679016
34.0 0.133035 0.234268 0.101234 -0.183652 0.0159005 0.167751 -0.00223854 0.0181007 0.0597006 0.0783827 0.0735806 0.0722969
