# S1-S2 restitution for CRN98 icl cell. Adaptive step
# step: step in S2 interval
# delta: Difference in S2 APD from previous S2.
# d/dt: rate of change of S2 APD
#     S2 S1 APD50       DI S2 APD50    Vpeak     step    delta     d/dt
 448.438   157.97   290.47    81.86  22.7737   1.5625    0.445   0.2848
 446.875   157.97   288.91    81.39  22.7075   1.5625     0.47   0.3008
 445.312   157.97  287.345   80.925  22.6389   1.5625    0.465   0.2976
  443.75   157.97  285.785   80.465  22.5681   1.5625     0.46   0.2944
 442.188   157.97   284.22    80.01  22.4945   1.5625    0.455   0.2912
 440.625   157.97   282.66    79.56  22.4187   1.5625     0.45    0.288
 439.062   157.97  281.095    79.12    22.34   1.5625     0.44   0.2816
   437.5   157.97  279.535    78.68  22.2589   1.5625     0.44   0.2816
 435.938   157.97   277.97    78.28  22.1623   1.5625      0.4    0.256
 434.375   157.97   276.41    77.86  22.0757   1.5625     0.42   0.2688
 432.812   157.97  274.845    77.44  21.9859   1.5625     0.42   0.2688
  431.25   157.97  273.285   77.035  21.8933   1.5625    0.405   0.2592
 429.688   157.97   271.72    76.63  21.7971   1.5625    0.405   0.2592
 428.125   157.97   270.16    76.24   21.698   1.5625     0.39   0.2496
 426.562   157.97  268.595    75.85  21.5952   1.5625     0.39   0.2496
     425   157.97  267.035   75.475  21.4891   1.5625    0.375     0.24
 423.438   157.97   265.47   75.135  21.3669   1.5625     0.34   0.2176
 421.875   157.97   263.91    74.77  21.2537   1.5625    0.365   0.2336
 420.312   157.97  262.345    74.42  21.1363   1.5625     0.35    0.224
  418.75   157.97  260.785   74.075  21.0152   1.5625    0.345   0.2208
 417.188   157.97   259.22    73.74  20.8897   1.5625    0.335   0.2144
 415.625   157.97   257.66   73.415  20.7602   1.5625    0.325    0.208
 414.062   157.97  256.095     73.1  20.6259   1.5625    0.315   0.2016
   412.5   157.97  254.535   72.825  20.4752   1.5625    0.275    0.176
 410.938   157.97   252.97   72.525  20.3318   1.5625      0.3    0.192
 409.375   157.97   251.41   72.245   20.184   1.5625     0.28   0.1792
 407.812   157.97  249.845    71.97  20.0307   1.5625    0.275    0.176
  406.25   157.97  248.285   71.705  19.8727   1.5625    0.265   0.1696
 404.688   157.97   246.72    71.45  19.7087   1.5625    0.255   0.1632
 403.125   157.97   245.16    71.21  19.5396   1.5625     0.24   0.1536
 401.562   157.97  243.595    71.01   19.352   1.5625      0.2    0.128
     400   157.97  242.035   70.795  19.1716   1.5625    0.215   0.1376
 398.438   157.97   240.47   70.585  18.9844   1.5625     0.21   0.1344
 396.875   157.97   238.91   70.395  18.7914   1.5625     0.19   0.1216
 395.312   157.97  237.345   70.215  18.5911   1.5625     0.18   0.1152
  393.75   157.97  235.785    70.05  18.3848   1.5625    0.165   0.1056
 392.188   157.97   234.22   69.895  18.1707   1.5625    0.155   0.0992
 390.625   157.97   232.66    69.78  17.9379   1.5625    0.115   0.0736
 389.062   157.97  231.095   69.655  17.7094   1.5625    0.125     0.08
   387.5   157.97  229.535   69.545  17.4737   1.5625     0.11   0.0704
 385.938   157.97   227.97   69.445  17.2292   1.5625      0.1    0.064
 382.812   157.97  224.845   69.295  16.7158    3.125     0.15    0.048
 379.688   157.97   221.72    69.23  16.1554    3.125    0.065   0.0208
 373.438   157.97   215.47    69.25  14.9432     6.25    -0.02  -0.0032
 360.938   157.97   202.97   70.165  11.9647     12.5   -0.915  -0.0732
 354.688   157.97   196.72    71.07  10.1694     6.25   -0.905  -0.1448
 351.562   157.97  193.595    71.62  9.19229    3.125    -0.55   -0.176
 348.438   157.97   190.47    72.26  8.14539    3.125    -0.64  -0.2048
 345.312   157.97  187.345    72.95  7.04845    3.125    -0.69  -0.2208
 342.188   157.97   184.22   73.715  5.88008    3.125   -0.765  -0.2448
 339.062   157.97  181.095    74.51  4.66009    3.125   -0.795  -0.2544
 335.938   157.97   177.97    75.36  3.37003    3.125    -0.85   -0.272
 332.812   157.97  174.845   76.225  2.02133    3.125   -0.865  -0.2768
 329.688   157.97   171.72    77.08 0.616941    3.125   -0.855  -0.2736
 326.562   157.97  168.595   77.905 -0.838827    3.125   -0.825   -0.264
 323.438   157.97   165.47    78.66 -2.34042    3.125   -0.755  -0.2416
 320.312   157.97  162.345     79.3  -3.8808    3.125    -0.64  -0.2048
 317.188   157.97   159.22   79.795 -5.45867    3.125   -0.495  -0.1584
 314.062   157.97  156.095    80.08 -7.04838    3.125   -0.285  -0.0912
 310.938   157.97   152.97   80.115 -8.65195    3.125   -0.035  -0.0112
 304.688   157.97   146.72    79.84  -11.823     6.25    0.275    0.044
 301.562   157.97  143.595    79.51 -13.3522    3.125     0.33   0.1056
 300.781   157.97  142.815   78.885 -13.7199  0.78125    0.625      0.8
     300   157.97  142.035   78.255 -14.0884  0.78125     0.63   0.8064
 299.219   157.97   141.25   77.625  -14.454  0.78125     0.63   0.8064
 298.438   157.97   140.47       77 -14.8117  0.78125    0.625      0.8
 297.656   157.97   139.69   76.375 -15.1635  0.78125    0.625      0.8
 296.875   157.97   138.91    75.76 -15.5041  0.78125    0.615   0.7872
 296.094   157.97  138.125    75.14 -15.8449  0.78125     0.62   0.7936
 295.312   157.97  137.345   74.525 -16.1764  0.78125    0.615   0.7872
 294.531   157.97  136.565   73.915 -16.5002  0.78125     0.61   0.7808
  293.75   157.97  135.785   73.315  -16.816  0.78125      0.6    0.768
 292.969   157.97      135   72.715 -17.1252  0.78125      0.6    0.768
 292.188   157.97   134.22    72.12 -17.4236  0.78125    0.595   0.7616
 291.406   157.97   133.44    71.54 -17.7127  0.78125     0.58   0.7424
 290.625   157.97   132.66   70.965 -17.9922  0.78125    0.575    0.736
 289.844   157.97  131.875   70.395 -18.2633  0.78125     0.57   0.7296
 289.062   157.97  131.095    69.84 -18.5223  0.78125    0.555   0.7104
 288.281   157.97  130.315    69.29  -18.774  0.78125     0.55    0.704
   287.5   157.97  129.535   68.755 -19.0111  0.78125    0.535   0.6848
 286.719   157.97   128.75   68.225 -19.2383  0.78125     0.53   0.6784
 285.938   157.97   127.97   67.715 -19.4525  0.78125     0.51   0.6528
 285.156   157.97   127.19   67.215 -19.6548  0.78125      0.5     0.64
 284.375   157.97   126.41   66.725  -19.848  0.78125     0.49   0.6272
 283.594   157.97  125.625    66.25 -20.0271  0.78125    0.475    0.608
 282.812   157.97  124.845    65.79 -20.1927  0.78125     0.46   0.5888
 282.031   157.97  124.065    65.34 -20.3484  0.78125     0.45    0.576
  281.25   157.97  123.285    64.91 -20.4889  0.78125     0.43   0.5504
 280.469   157.97    122.5   64.485 -20.6199  0.78125    0.425    0.544
 279.688   157.97   121.72   64.085 -20.7351  0.78125      0.4    0.512
 278.906   157.97   120.94   63.695 -20.8378  0.78125     0.39   0.4992
 278.125   157.97   120.16    63.32 -20.9299  0.78125    0.375     0.48
 277.344   157.97  119.375    62.96  -21.008  0.78125     0.36   0.4608
 276.562   157.97  118.595    62.61  -21.075  0.78125     0.35    0.448
 275.781   157.97  117.815    62.28 -21.1297  0.78125     0.33   0.4224
     275   157.97  117.035   61.965 -21.1706  0.78125    0.315   0.4032
 274.219   157.97   116.25    61.66 -21.2013  0.78125    0.305   0.3904
 273.438   157.97   115.47    61.37 -21.2201  0.78125     0.29   0.3712
 272.656   157.97   114.69     61.1 -21.2259  0.78125     0.27   0.3456
 271.875   157.97   113.91    60.84 -21.2218  0.78125     0.26   0.3328
 271.094   157.97  113.125    60.59 -21.2065  0.78125     0.25     0.32
 270.312   157.97  112.345    60.36 -21.1794  0.78125     0.23   0.2944
 269.531   157.97  111.565    60.14 -21.1429  0.78125     0.22   0.2816
  268.75   157.97  110.785   59.935 -21.0963  0.78125    0.205   0.2624
 267.969   157.97      110    59.74 -21.0393  0.78125    0.195   0.2496
 267.188   157.97   109.22   59.555  -20.973  0.78125    0.185   0.2368
 266.406   157.97   108.44    59.39 -20.8966  0.78125    0.165   0.2112
 265.625   157.97   107.66   59.235  -20.812  0.78125    0.155   0.1984
 264.844   157.97  106.875   59.085 -20.7181  0.78125     0.15    0.192
 264.062   157.97  106.095   58.955 -20.6164  0.78125     0.13   0.1664
 263.281   157.97  105.315    58.83 -20.5065  0.78125    0.125     0.16
   262.5   157.97  104.535    58.72 -20.3888  0.78125     0.11   0.1408
 261.719   157.97   103.75   58.615 -20.2627  0.78125    0.105   0.1344
 260.938   157.97   102.97   58.525 -20.1302  0.78125     0.09   0.1152
 259.375   157.97   101.41   58.375 -19.8442   1.5625     0.15    0.096
 257.812   157.97   99.845   58.255 -19.5308   1.5625     0.12   0.0768
  256.25   157.97   98.285    58.18 -19.1997   1.5625    0.075    0.048
 253.125   157.97    95.16    58.15 -18.4941    3.125     0.03   0.0096
 246.875   157.97    88.91    58.49 -16.9381     6.25    -0.34  -0.0544
 240.625   157.97    82.66   59.155 -15.2308     6.25   -0.665  -0.1064
 234.375   157.97    76.41   59.895 -13.4109     6.25    -0.74  -0.1184
 228.125   157.97    70.16   60.425 -11.5053     6.25    -0.53  -0.0848
 221.875   157.97    63.91    60.42 -9.53241     6.25    0.005   0.0008
 215.625   157.97    57.66    59.63  -7.5048     6.25     0.79   0.1264
 214.062   157.97   56.095    59.29 -6.98972   1.5625     0.34   0.2176
 213.867   157.97     55.9    59.24 -6.92535 0.195312     0.05    0.256
 213.861   157.97   55.895    59.24  -6.9237     0.01        0        0
 213.862   157.97   55.895    59.24  -6.9237     0.01        0        0
 213.859   157.97    55.89     58.3 -6.92204     0.01     0.94       94
 213.849   157.97    55.88    58.16 -6.91874     0.01     0.14       14
 213.839   157.97    55.87    58.08 -6.91544     0.01     0.08        8
 213.826   157.97    55.86    58.02 -6.91214 0.0130518     0.06  4.59708
 213.807   157.97    55.84    57.93 -6.90553 0.0191553     0.09  4.69845
 213.775   157.97    55.81    57.83 -6.89562 0.0313623      0.1  3.18854
  213.72   157.97    55.75   57.675 -6.87581 0.0557764    0.155  2.77895
 213.664   157.97   55.695   57.565 -6.85763 0.0557764     0.11  1.97216
 213.608   157.97    55.64   57.465 -6.83946 0.0557764      0.1  1.79287
 213.503   157.97   55.535     57.3 -6.80475 0.104604    0.165  1.57737
 213.399   157.97    55.43   57.155 -6.77003 0.104604    0.145  1.38617
 213.294   157.97   55.325    57.02  -6.7353 0.104604    0.135  1.29058
  213.19   157.97    55.22     56.9 -6.70056 0.104604     0.12  1.14718
 213.085   157.97   55.115    56.78 -6.66581 0.104604     0.12  1.14718
  212.98   157.97   55.015   56.675  -6.6327 0.104604    0.105  1.00378
 212.876   157.97    54.91    56.57 -6.59793 0.104604    0.105  1.00378
 212.771   157.97   54.805   56.465 -6.56314 0.104604    0.105  1.00378
 212.667   157.97     54.7   56.365 -6.52834 0.104604      0.1 0.955982
 212.464   157.97   54.495   56.175 -6.46037 0.202261     0.19 0.939382
 212.262   157.97   54.295       56 -6.39401 0.202261    0.175  0.86522
  212.06   157.97    54.09   55.825 -6.32595 0.202261    0.175  0.86522
 211.857   157.97    53.89   55.655 -6.25952 0.202261     0.17 0.840499
 211.655   157.97    53.69   55.495 -6.19304 0.202261     0.16 0.791058
 211.453   157.97   53.485    55.33 -6.12486 0.202261    0.165 0.815779
 211.251   157.97   53.285   55.175  -6.0583 0.202261    0.155 0.766338
 211.048   157.97    53.08    55.02 -5.99004 0.202261    0.155 0.766338
 210.846   157.97    52.88    54.87  -5.9234 0.202261     0.15 0.741617
 210.644   157.97   52.675   54.715 -5.85506 0.202261    0.155 0.766338
 210.442   157.97   52.475   54.565 -5.78835 0.202261     0.15 0.741617
 210.239   157.97    52.27    54.42 -5.71993 0.202261    0.145 0.716896
 210.037   157.97    52.07   54.275 -5.65314 0.202261    0.145 0.716896
 209.835   157.97   51.865   54.125 -5.58464 0.202261     0.15 0.741617
 209.633   157.97   51.665   53.985 -5.51778 0.202261     0.14 0.692176
  209.43   157.97   51.465   53.845 -5.45088 0.202261     0.14 0.692176
 209.228   157.97    51.26     53.7 -5.38227 0.202261    0.145 0.716896
 209.026   157.97    51.06    53.56  -5.3153 0.202261     0.14 0.692176
 208.824   157.97   50.855    53.42 -5.24662 0.202261     0.14 0.692176
 208.621   157.97   50.655    53.28 -5.17958 0.202261     0.14 0.692176
 208.419   157.97    50.45    53.14 -5.11082 0.202261     0.14 0.692176
 208.217   157.97    50.25   53.005 -5.04371 0.202261    0.135 0.667455
 208.015   157.97   50.045   52.865 -4.97489 0.202261     0.14 0.692176
 207.812   157.97   49.845    52.73 -4.90771 0.202261    0.135 0.667455
  207.61   157.97   49.645   52.595  -4.8405 0.202261    0.135 0.667455
 207.408   157.97    49.44   52.455 -4.77157 0.202261     0.14 0.692176
 207.205   157.97    49.24    52.32 -4.70429 0.202261    0.135 0.667455
 207.003   157.97   49.035   52.185  -4.6353 0.202261    0.135 0.667455
 206.801   157.97   48.835    52.05 -4.56796 0.202261    0.135 0.667455
 206.599   157.97    48.63   51.915  -4.4989 0.202261    0.135 0.667455
 206.396   157.97    48.43    51.78 -4.43149 0.202261    0.135 0.667455
 206.194   157.97   48.225   51.645 -4.36237 0.202261    0.135 0.667455
 205.992   157.97   48.025   51.515  -4.2949 0.202261     0.13 0.642735
  205.79   157.97    47.82    51.38 -4.22572 0.202261    0.135 0.667455
 205.587   157.97    47.62   51.245 -4.15819 0.202261    0.135 0.667455
 205.385   157.97    47.42   51.115 -4.09064 0.202261     0.13 0.642735
 205.183   157.97   47.215    50.98 -4.02137 0.202261    0.135 0.667455
 204.981   157.97   47.015    50.85 -3.95375 0.202261     0.13 0.642735
 204.778   157.97    46.81   50.715 -3.88442 0.202261    0.135 0.667455
 204.576   157.97    46.61    50.58 -3.81675 0.202261    0.135 0.667455
 204.374   157.97   46.405    50.45 -3.74737 0.202261     0.13 0.642735
 204.172   157.97   46.205   50.315 -3.67965 0.202261    0.135 0.667455
 203.969   157.97       46   50.185  -3.6102 0.202261     0.13 0.642735
